id,depart,arrival,duration,waitingTime,timeLoss,routeLength,ai
1394,2788.0,2905.0,117.0,70.0,102.91,266.22,results/tripinfo_ai.xml
1031,2062.0,2908.0,846.0,718.0,797.53,1103.46,results/tripinfo_ai.xml
1107,2214.0,2908.0,694.0,599.0,658.16,919.09,results/tripinfo_ai.xml
1341,2682.0,2908.0,226.0,122.0,182.5,871.1,results/tripinfo_ai.xml
986,1972.0,2909.0,937.0,876.0,907.41,504.47,results/tripinfo_ai.xml
1298,2596.0,2911.0,315.0,170.0,271.38,1195.47,results/tripinfo_ai.xml
1373,2747.0,2911.0,164.0,83.0,127.26,712.1,results/tripinfo_ai.xml
1058,2116.0,2916.0,800.0,627.0,751.08,1277.84,results/tripinfo_ai.xml
1246,2492.0,2918.0,426.0,318.0,386.62,823.74,results/tripinfo_ai.xml
898,1796.0,2919.0,1123.0,979.0,1060.3,831.7,results/tripinfo_ai.xml
1415,2830.0,2920.0,90.0,7.0,32.67,1076.25,results/tripinfo_ai.xml
1377,2754.0,2921.0,167.0,101.0,139.55,748.02,results/tripinfo_ai.xml
1279,2718.0,2922.0,204.0,97.0,163.89,921.97,results/tripinfo_ai.xml
1203,2406.0,2923.0,517.0,418.0,476.06,1097.67,results/tripinfo_ai.xml
1073,2169.0,2926.0,757.0,706.0,740.38,341.33,results/tripinfo_ai.xml
1296,2592.0,2927.0,335.0,276.0,315.35,442.82,results/tripinfo_ai.xml
1410,2820.0,2930.0,110.0,31.0,68.07,1011.61,results/tripinfo_ai.xml
1263,2526.0,2931.0,405.0,344.0,378.89,544.35,results/tripinfo_ai.xml
1299,2598.0,2931.0,333.0,169.0,262.85,1661.34,results/tripinfo_ai.xml
824,1648.0,2934.0,1286.0,1111.0,1247.67,1010.2,results/tripinfo_ai.xml
989,1978.0,2934.0,956.0,822.0,915.25,1162.51,results/tripinfo_ai.xml
1225,2450.0,2934.0,484.0,376.0,447.88,794.56,results/tripinfo_ai.xml
1302,2604.0,2935.0,331.0,207.0,292.26,968.98,results/tripinfo_ai.xml
1372,2744.0,2935.0,191.0,107.0,164.59,730.48,results/tripinfo_ai.xml
1129,2258.0,2936.0,678.0,618.0,657.77,417.02,results/tripinfo_ai.xml
1151,2302.0,2936.0,634.0,570.0,611.42,485.65,results/tripinfo_ai.xml
1082,2164.0,2938.0,774.0,703.0,759.41,320.84,results/tripinfo_ai.xml
1412,2824.0,2940.0,116.0,59.0,93.41,502.05,results/tripinfo_ai.xml
1413,2826.0,2941.0,115.0,27.0,81.69,860.94,results/tripinfo_ai.xml
855,1710.0,2942.0,1232.0,1079.0,1184.33,944.29,results/tripinfo_ai.xml
1147,2294.0,2943.0,649.0,584.0,632.37,380.96,results/tripinfo_ai.xml
1411,2822.0,2943.0,121.0,39.0,92.4,742.59,results/tripinfo_ai.xml
1144,2400.0,2946.0,546.0,443.0,495.98,1098.77,results/tripinfo_ai.xml
1361,2728.0,2947.0,219.0,112.0,175.69,862.69,results/tripinfo_ai.xml
1212,2424.0,2950.0,526.0,354.0,475.33,1273.41,results/tripinfo_ai.xml
1395,2790.0,2955.0,165.0,74.0,129.71,721.05,results/tripinfo_ai.xml
1324,2648.0,2956.0,308.0,169.0,257.61,1302.61,results/tripinfo_ai.xml
1390,2780.0,2960.0,180.0,112.0,156.45,640.3,results/tripinfo_ai.xml
1104,2208.0,2962.0,754.0,638.0,727.03,603.73,results/tripinfo_ai.xml
1402,2804.0,2980.0,176.0,92.0,141.59,768.38,results/tripinfo_ai.xml
671,1342.0,2982.0,1640.0,1517.0,1611.72,778.6,results/tripinfo_ai.xml
1380,2760.0,2983.0,223.0,185.0,211.98,165.81,results/tripinfo_ai.xml
1109,2218.0,2986.0,768.0,716.0,748.13,488.9,results/tripinfo_ai.xml
1387,2774.0,2987.0,213.0,98.0,172.54,1049.51,results/tripinfo_ai.xml
1233,2466.0,2988.0,522.0,405.0,467.29,935.98,results/tripinfo_ai.xml
1349,2698.0,2988.0,290.0,170.0,240.85,1107.88,results/tripinfo_ai.xml
1475,2953.0,2989.0,36.0,8.0,27.35,224.15,results/tripinfo_ai.xml
1063,2131.0,2990.0,859.0,644.0,794.14,1572.43,results/tripinfo_ai.xml
1227,2460.0,2990.0,530.0,378.0,465.91,1434.32,results/tripinfo_ai.xml
1386,2774.0,2990.0,216.0,127.0,190.67,563.32,results/tripinfo_ai.xml
1463,2926.0,2990.0,64.0,14.0,41.91,421.0,results/tripinfo_ai.xml
1285,2570.0,2991.0,421.0,285.0,380.41,1064.72,results/tripinfo_ai.xml
1422,2844.0,2991.0,147.0,69.0,117.79,697.34,results/tripinfo_ai.xml
1287,2574.0,2992.0,418.0,279.0,374.22,1175.48,results/tripinfo_ai.xml
1358,2739.0,2992.0,253.0,151.0,196.18,879.22,results/tripinfo_ai.xml
1376,2752.0,2992.0,240.0,117.0,197.17,1121.44,results/tripinfo_ai.xml
1398,2796.0,2992.0,196.0,97.0,147.88,1026.81,results/tripinfo_ai.xml
1437,2874.0,2992.0,118.0,65.0,104.31,371.55,results/tripinfo_ai.xml
1280,2560.0,2993.0,433.0,244.0,352.82,1689.82,results/tripinfo_ai.xml
1323,2646.0,2993.0,347.0,235.0,303.92,903.74,results/tripinfo_ai.xml
1414,2828.0,2994.0,166.0,78.0,128.17,757.06,results/tripinfo_ai.xml
1250,2500.0,2995.0,495.0,414.0,445.67,632.72,results/tripinfo_ai.xml
1199,2398.0,2998.0,600.0,479.0,565.07,1042.8,results/tripinfo_ai.xml
1449,2898.0,3001.0,103.0,39.0,73.46,628.71,results/tripinfo_ai.xml
1306,2612.0,3003.0,391.0,319.0,370.6,493.17,results/tripinfo_ai.xml
1329,2658.0,3005.0,347.0,154.0,277.01,1681.9,results/tripinfo_ai.xml
1374,2748.0,3005.0,257.0,162.0,225.6,694.92,results/tripinfo_ai.xml
1277,2554.0,3006.0,452.0,374.0,420.13,647.03,results/tripinfo_ai.xml
700,1400.0,3010.0,1610.0,1477.0,1589.13,482.52,results/tripinfo_ai.xml
1441,2882.0,3014.0,132.0,53.0,88.41,1036.86,results/tripinfo_ai.xml
1320,2640.0,3024.0,384.0,241.0,340.13,974.85,results/tripinfo_ai.xml
1501,3002.0,3025.0,23.0,0.0,14.62,187.89,results/tripinfo_ai.xml
1167,2334.0,3027.0,693.0,614.0,671.61,508.58,results/tripinfo_ai.xml
1248,2504.0,3027.0,523.0,400.0,478.47,1059.25,results/tripinfo_ai.xml
1435,2870.0,3027.0,157.0,43.0,119.49,919.07,results/tripinfo_ai.xml
1274,2548.0,3028.0,480.0,340.0,426.58,1129.16,results/tripinfo_ai.xml
1163,2326.0,3029.0,703.0,506.0,637.34,1595.35,results/tripinfo_ai.xml
1015,2030.0,3032.0,1002.0,928.0,982.69,432.12,results/tripinfo_ai.xml
1392,2784.0,3033.0,249.0,155.0,215.44,776.02,results/tripinfo_ai.xml
1339,2678.0,3035.0,357.0,211.0,304.61,1193.52,results/tripinfo_ai.xml
1464,2931.0,3035.0,104.0,38.0,69.84,615.19,results/tripinfo_ai.xml
1391,2782.0,3036.0,254.0,145.0,219.16,932.63,results/tripinfo_ai.xml
1393,2786.0,3038.0,252.0,171.0,226.57,566.48,results/tripinfo_ai.xml
1417,2834.0,3038.0,204.0,107.0,165.84,805.32,results/tripinfo_ai.xml
1446,2892.0,3038.0,146.0,75.0,113.55,727.19,results/tripinfo_ai.xml
1434,2868.0,3039.0,171.0,100.0,142.68,686.87,results/tripinfo_ai.xml
1466,2932.0,3048.0,116.0,39.0,93.31,639.3,results/tripinfo_ai.xml
1428,2859.0,3051.0,192.0,78.0,151.82,1064.58,results/tripinfo_ai.xml
1444,2888.0,3051.0,163.0,74.0,128.74,885.98,results/tripinfo_ai.xml
1426,2852.0,3069.0,217.0,144.0,199.67,461.42,results/tripinfo_ai.xml
903,1821.0,3070.0,1249.0,1124.0,1219.0,714.57,results/tripinfo_ai.xml
1483,2984.0,3070.0,86.0,38.0,70.99,383.6,results/tripinfo_ai.xml
1066,2132.0,3074.0,942.0,789.0,885.83,1066.85,results/tripinfo_ai.xml
1403,2806.0,3076.0,270.0,162.0,233.82,1058.01,results/tripinfo_ai.xml
1462,2924.0,3076.0,152.0,51.0,121.36,758.12,results/tripinfo_ai.xml
1459,2918.0,3077.0,159.0,114.0,145.77,271.13,results/tripinfo_ai.xml
1482,2964.0,3078.0,114.0,67.0,93.92,411.66,results/tripinfo_ai.xml
1326,2652.0,3079.0,427.0,264.0,376.77,1293.73,results/tripinfo_ai.xml
1379,2758.0,3079.0,321.0,169.0,265.54,1488.05,results/tripinfo_ai.xml
1385,2772.0,3080.0,308.0,179.0,262.46,1062.55,results/tripinfo_ai.xml
1405,2810.0,3080.0,270.0,166.0,223.43,877.49,results/tripinfo_ai.xml
1093,2919.0,3081.0,162.0,116.0,146.97,295.55,results/tripinfo_ai.xml
1100,2200.0,3082.0,882.0,682.0,825.16,1160.31,results/tripinfo_ai.xml
1112,2230.0,3083.0,853.0,778.0,833.2,467.67,results/tripinfo_ai.xml
1384,2922.0,3083.0,161.0,105.0,143.84,409.36,results/tripinfo_ai.xml
1429,2858.0,3083.0,225.0,74.0,160.81,1352.55,results/tripinfo_ai.xml
1443,2886.0,3083.0,197.0,110.0,165.8,741.6,results/tripinfo_ai.xml
1486,2985.0,3083.0,98.0,24.0,64.96,907.43,results/tripinfo_ai.xml
1382,2764.0,3084.0,320.0,229.0,284.28,731.09,results/tripinfo_ai.xml
1492,2984.0,3085.0,101.0,36.0,74.99,525.33,results/tripinfo_ai.xml
1371,2742.0,3086.0,344.0,171.0,270.75,1782.53,results/tripinfo_ai.xml
1375,2751.0,3086.0,335.0,192.0,284.57,1087.22,results/tripinfo_ai.xml
1416,2832.0,3086.0,254.0,159.0,213.4,711.86,results/tripinfo_ai.xml
1368,2738.0,3087.0,349.0,234.0,311.74,944.04,results/tripinfo_ai.xml
1173,2346.0,3088.0,742.0,578.0,686.29,1364.58,results/tripinfo_ai.xml
1158,2316.0,3090.0,774.0,605.0,699.95,1680.02,results/tripinfo_ai.xml
844,1688.0,3093.0,1405.0,1241.0,1364.01,1029.61,results/tripinfo_ai.xml
1322,2644.0,3094.0,450.0,292.0,391.04,1408.84,results/tripinfo_ai.xml
1465,2930.0,3099.0,169.0,88.0,134.97,891.86,results/tripinfo_ai.xml
1473,2946.0,3103.0,157.0,53.0,113.66,1001.7,results/tripinfo_ai.xml
1400,2800.0,3105.0,305.0,172.0,248.24,1276.62,results/tripinfo_ai.xml
1477,2954.0,3105.0,151.0,87.0,130.33,531.11,results/tripinfo_ai.xml
1509,3018.0,3107.0,89.0,30.0,64.81,592.87,results/tripinfo_ai.xml
1238,2476.0,3114.0,638.0,444.0,562.11,1819.71,results/tripinfo_ai.xml
1457,2917.0,3115.0,198.0,85.0,158.45,975.28,results/tripinfo_ai.xml
1496,2992.0,3115.0,123.0,52.0,93.27,718.89,results/tripinfo_ai.xml
1479,2958.0,3116.0,158.0,55.0,121.99,776.68,results/tripinfo_ai.xml
1159,2318.0,3117.0,799.0,633.0,738.26,1319.99,results/tripinfo_ai.xml
1300,2619.0,3120.0,501.0,347.0,432.95,1090.74,results/tripinfo_ai.xml
1315,2630.0,3121.0,491.0,306.0,433.69,1651.21,results/tripinfo_ai.xml
624,1271.0,3122.0,1851.0,1693.0,1794.85,1343.46,results/tripinfo_ai.xml
1404,2808.0,3126.0,318.0,216.0,292.4,642.81,results/tripinfo_ai.xml
1495,2990.0,3127.0,137.0,65.0,111.85,556.93,results/tripinfo_ai.xml
1480,2960.0,3129.0,169.0,78.0,133.95,942.58,results/tripinfo_ai.xml
1461,2922.0,3130.0,208.0,114.0,172.54,922.52,results/tripinfo_ai.xml
1511,3022.0,3131.0,109.0,28.0,61.8,1014.52,results/tripinfo_ai.xml
1445,2890.0,3132.0,242.0,108.0,193.18,1370.11,results/tripinfo_ai.xml
1499,2998.0,3132.0,134.0,65.0,109.4,552.48,results/tripinfo_ai.xml
1257,2514.0,3133.0,619.0,554.0,595.25,514.76,results/tripinfo_ai.xml
1456,2912.0,3133.0,221.0,116.0,177.62,1080.77,results/tripinfo_ai.xml
1289,2578.0,3136.0,558.0,415.0,513.94,1006.88,results/tripinfo_ai.xml
1453,2906.0,3136.0,230.0,151.0,206.65,596.93,results/tripinfo_ai.xml
1529,3058.0,3137.0,79.0,18.0,51.3,780.88,results/tripinfo_ai.xml
1346,2692.0,3139.0,447.0,363.0,421.47,589.74,results/tripinfo_ai.xml
1500,3003.0,3139.0,136.0,75.0,113.89,482.32,results/tripinfo_ai.xml
1478,2956.0,3141.0,185.0,75.0,141.88,1066.06,results/tripinfo_ai.xml
1276,2552.0,3156.0,604.0,372.0,525.97,1595.22,results/tripinfo_ai.xml
1397,2794.0,3160.0,366.0,217.0,322.35,1132.85,results/tripinfo_ai.xml
1467,2934.0,3161.0,227.0,121.0,192.16,987.08,results/tripinfo_ai.xml
1204,2408.0,3162.0,754.0,616.0,704.13,1099.32,results/tripinfo_ai.xml
1514,3028.0,3165.0,137.0,68.0,106.29,530.01,results/tripinfo_ai.xml
1470,2941.0,3167.0,226.0,105.0,172.61,1181.69,results/tripinfo_ai.xml
1174,2348.0,3168.0,820.0,564.0,755.02,1699.59,results/tripinfo_ai.xml
1512,3024.0,3168.0,144.0,46.0,106.22,933.19,results/tripinfo_ai.xml
1543,3089.0,3168.0,79.0,32.0,63.66,346.6,results/tripinfo_ai.xml
1451,2913.0,3169.0,256.0,164.0,223.57,831.96,results/tripinfo_ai.xml
1452,2904.0,3169.0,265.0,153.0,216.96,1085.69,results/tripinfo_ai.xml
1524,3048.0,3169.0,121.0,63.0,105.36,453.09,results/tripinfo_ai.xml
1448,2896.0,3172.0,276.0,172.0,239.1,905.72,results/tripinfo_ai.xml
1156,2540.0,3173.0,633.0,592.0,622.24,219.55,results/tripinfo_ai.xml
300,600.0,3178.0,2578.0,2435.0,2543.83,725.39,results/tripinfo_ai.xml
1381,2762.0,3180.0,418.0,244.0,361.09,1551.89,results/tripinfo_ai.xml
1187,2374.0,3181.0,807.0,543.0,716.28,1708.31,results/tripinfo_ai.xml
1484,2968.0,3182.0,214.0,156.0,193.86,465.07,results/tripinfo_ai.xml
1521,3042.0,3182.0,140.0,70.0,122.11,443.01,results/tripinfo_ai.xml
1363,2728.0,3183.0,455.0,342.0,415.41,909.44,results/tripinfo_ai.xml
1586,3173.0,3187.0,14.0,0.0,7.09,134.14,results/tripinfo_ai.xml
1425,2850.0,3188.0,338.0,198.0,275.64,1421.77,results/tripinfo_ai.xml
1502,3004.0,3188.0,184.0,98.0,151.12,737.63,results/tripinfo_ai.xml
878,1756.0,3191.0,1435.0,1245.0,1394.57,979.42,results/tripinfo_ai.xml
1513,3026.0,3197.0,171.0,88.0,138.66,794.6,results/tripinfo_ai.xml
1527,3054.0,3198.0,144.0,58.0,104.45,889.8,results/tripinfo_ai.xml
1553,3106.0,3200.0,94.0,33.0,61.25,774.96,results/tripinfo_ai.xml
1278,2556.0,3205.0,649.0,411.0,566.05,2014.1,results/tripinfo_ai.xml
1421,2842.0,3205.0,363.0,167.0,282.41,1840.33,results/tripinfo_ai.xml
1497,2994.0,3205.0,211.0,87.0,154.6,1505.99,results/tripinfo_ai.xml
1504,3008.0,3206.0,198.0,130.0,169.57,702.71,results/tripinfo_ai.xml
1545,3090.0,3210.0,120.0,59.0,98.15,482.41,results/tripinfo_ai.xml
1458,2919.0,3211.0,292.0,162.0,250.31,1042.51,results/tripinfo_ai.xml
1485,2970.0,3216.0,246.0,147.0,217.08,787.3,results/tripinfo_ai.xml
1487,2974.0,3216.0,242.0,142.0,206.83,929.28,results/tripinfo_ai.xml
1503,3006.0,3216.0,210.0,108.0,174.96,823.96,results/tripinfo_ai.xml
1550,3100.0,3221.0,121.0,18.0,75.02,1239.6,results/tripinfo_ai.xml
693,1386.0,3222.0,1836.0,1691.0,1792.44,1067.09,results/tripinfo_ai.xml
1075,2150.0,3222.0,1072.0,926.0,1029.62,980.13,results/tripinfo_ai.xml
1602,3204.0,3222.0,18.0,0.0,10.75,151.21,results/tripinfo_ai.xml
1338,2676.0,3227.0,551.0,402.0,505.49,920.91,results/tripinfo_ai.xml
1557,3114.0,3228.0,114.0,50.0,87.86,623.36,results/tripinfo_ai.xml
1472,2944.0,3249.0,305.0,257.0,292.06,343.11,results/tripinfo_ai.xml
1442,2884.0,3250.0,366.0,212.0,314.57,1276.54,results/tripinfo_ai.xml
1548,3096.0,3253.0,157.0,95.0,135.02,600.96,results/tripinfo_ai.xml
1599,3198.0,3255.0,57.0,49.0,55.01,31.56,results/tripinfo_ai.xml
1334,2668.0,3259.0,591.0,389.0,527.86,1295.81,results/tripinfo_ai.xml
1560,3164.0,3259.0,95.0,41.0,68.36,578.86,results/tripinfo_ai.xml
1348,2696.0,3261.0,565.0,366.0,512.43,1469.5,results/tripinfo_ai.xml
1455,2911.0,3262.0,351.0,267.0,331.25,470.57,results/tripinfo_ai.xml
1431,2862.0,3263.0,401.0,213.0,342.3,1499.8,results/tripinfo_ai.xml
1351,2702.0,3266.0,564.0,393.0,507.93,1182.69,results/tripinfo_ai.xml
1447,2894.0,3266.0,372.0,215.0,319.65,1194.64,results/tripinfo_ai.xml
1507,3014.0,3267.0,253.0,135.0,209.99,1128.25,results/tripinfo_ai.xml
1181,2369.0,3271.0,902.0,776.0,862.95,911.84,results/tripinfo_ai.xml
1494,2988.0,3273.0,285.0,125.0,207.85,1822.54,results/tripinfo_ai.xml
1589,3178.0,3273.0,95.0,36.0,75.96,577.35,results/tripinfo_ai.xml
1614,3228.0,3273.0,45.0,0.0,21.11,401.86,results/tripinfo_ai.xml
1516,3032.0,3275.0,243.0,133.0,189.18,1011.74,results/tripinfo_ai.xml
1562,3124.0,3275.0,151.0,103.0,135.83,285.33,results/tripinfo_ai.xml
1489,2978.0,3277.0,299.0,164.0,252.26,1142.57,results/tripinfo_ai.xml
1327,2655.0,3282.0,627.0,403.0,534.6,1848.5,results/tripinfo_ai.xml
1330,2660.0,3285.0,625.0,566.0,608.2,296.27,results/tripinfo_ai.xml
1581,3162.0,3285.0,123.0,61.0,99.96,509.0,results/tripinfo_ai.xml
1439,2878.0,3289.0,411.0,247.0,348.97,1215.22,results/tripinfo_ai.xml
1505,3010.0,3294.0,284.0,241.0,264.02,364.46,results/tripinfo_ai.xml
833,1667.0,3296.0,1629.0,1367.0,1559.2,1827.29,results/tripinfo_ai.xml
1427,2854.0,3299.0,445.0,269.0,371.15,1644.8,results/tripinfo_ai.xml
1433,2866.0,3299.0,433.0,304.0,383.15,1019.6,results/tripinfo_ai.xml
1314,2628.0,3300.0,672.0,434.0,606.37,1657.79,results/tripinfo_ai.xml
1542,3084.0,3301.0,217.0,114.0,173.64,1071.25,results/tripinfo_ai.xml
1535,3070.0,3302.0,232.0,136.0,195.94,846.69,results/tripinfo_ai.xml
1424,2848.0,3305.0,457.0,374.0,429.43,789.86,results/tripinfo_ai.xml
1605,3210.0,3307.0,97.0,28.0,67.75,815.37,results/tripinfo_ai.xml
1565,3130.0,3312.0,182.0,67.0,125.37,1236.01,results/tripinfo_ai.xml
1610,3220.0,3312.0,92.0,34.0,69.52,420.01,results/tripinfo_ai.xml
1587,3174.0,3313.0,139.0,47.0,105.46,893.42,results/tripinfo_ai.xml
1226,2452.0,3314.0,862.0,716.0,813.92,914.83,results/tripinfo_ai.xml
1519,3038.0,3315.0,277.0,148.0,237.11,1102.84,results/tripinfo_ai.xml
1621,3242.0,3319.0,77.0,20.0,51.04,556.89,results/tripinfo_ai.xml
1536,3072.0,3320.0,248.0,176.0,224.55,603.8,results/tripinfo_ai.xml
1564,3128.0,3324.0,196.0,112.0,167.82,634.07,results/tripinfo_ai.xml
1629,3258.0,3327.0,69.0,13.0,44.99,483.37,results/tripinfo_ai.xml
1537,3074.0,3339.0,265.0,133.0,210.58,1502.17,results/tripinfo_ai.xml
1607,3214.0,3346.0,132.0,55.0,99.72,649.86,results/tripinfo_ai.xml
1561,3122.0,3351.0,229.0,113.0,189.85,832.81,results/tripinfo_ai.xml
1544,3088.0,3352.0,264.0,137.0,219.71,1118.26,results/tripinfo_ai.xml
1546,3092.0,3352.0,260.0,177.0,240.27,551.22,results/tripinfo_ai.xml
1594,3188.0,3352.0,164.0,83.0,129.76,757.59,results/tripinfo_ai.xml
1642,3284.0,3352.0,68.0,31.0,46.93,310.94,results/tripinfo_ai.xml
1528,3056.0,3353.0,297.0,167.0,255.33,919.59,results/tripinfo_ai.xml
1617,3234.0,3363.0,129.0,58.0,104.15,600.84,results/tripinfo_ai.xml
728,1456.0,3370.0,1914.0,1753.0,1877.5,839.28,results/tripinfo_ai.xml
1476,2952.0,3375.0,423.0,351.0,386.16,765.78,results/tripinfo_ai.xml
1578,3156.0,3375.0,219.0,142.0,196.7,516.96,results/tripinfo_ai.xml
1631,3262.0,3377.0,115.0,28.0,81.65,896.34,results/tripinfo_ai.xml
1588,3176.0,3378.0,202.0,94.0,155.44,1043.29,results/tripinfo_ai.xml
1471,2942.0,3381.0,439.0,250.0,353.33,1890.06,results/tripinfo_ai.xml
1526,3052.0,3385.0,333.0,193.0,286.4,1167.8,results/tripinfo_ai.xml
1572,3144.0,3385.0,241.0,113.0,190.04,1436.73,results/tripinfo_ai.xml
1584,3168.0,3386.0,218.0,122.0,164.66,1126.05,results/tripinfo_ai.xml
1600,3200.0,3388.0,188.0,108.0,147.72,660.31,results/tripinfo_ai.xml
1630,3260.0,3388.0,128.0,84.0,118.4,214.19,results/tripinfo_ai.xml
1265,2530.0,3389.0,859.0,679.0,796.35,1455.72,results/tripinfo_ai.xml
1510,3020.0,3390.0,370.0,214.0,311.39,1605.16,results/tripinfo_ai.xml
1574,3148.0,3390.0,242.0,142.0,208.45,967.17,results/tripinfo_ai.xml
1335,2670.0,3396.0,726.0,505.0,655.01,1644.65,results/tripinfo_ai.xml
1342,2684.0,3397.0,713.0,536.0,658.62,1225.21,results/tripinfo_ai.xml
1474,2948.0,3398.0,450.0,289.0,390.14,1269.42,results/tripinfo_ai.xml
1389,2778.0,3404.0,626.0,476.0,586.07,874.42,results/tripinfo_ai.xml
1590,3212.0,3408.0,196.0,102.0,148.83,994.62,results/tripinfo_ai.xml
1469,2938.0,3413.0,475.0,316.0,418.65,1342.46,results/tripinfo_ai.xml
1673,3346.0,3416.0,70.0,36.0,53.95,357.64,results/tripinfo_ai.xml
1567,3134.0,3430.0,296.0,228.0,265.32,518.59,results/tripinfo_ai.xml
1591,3182.0,3430.0,248.0,165.0,217.62,812.97,results/tripinfo_ai.xml
1637,3274.0,3431.0,157.0,106.0,136.83,532.17,results/tripinfo_ai.xml
1669,3338.0,3433.0,95.0,30.0,67.37,716.28,results/tripinfo_ai.xml
1676,3352.0,3436.0,84.0,40.0,62.56,395.69,results/tripinfo_ai.xml
1102,2204.0,3437.0,1233.0,1065.0,1165.92,1309.9,results/tripinfo_ai.xml
1625,3250.0,3440.0,190.0,81.0,152.71,862.93,results/tripinfo_ai.xml
1491,2982.0,3442.0,460.0,266.0,380.31,1863.57,results/tripinfo_ai.xml
1532,3064.0,3449.0,385.0,211.0,315.91,1543.23,results/tripinfo_ai.xml
1711,3422.0,3454.0,32.0,0.0,17.06,303.68,results/tripinfo_ai.xml
1603,3206.0,3459.0,253.0,164.0,219.53,889.0,results/tripinfo_ai.xml
1623,3246.0,3459.0,213.0,153.0,197.62,366.54,results/tripinfo_ai.xml
1729,3458.0,3461.0,3.0,0.0,1.78,10.03,results/tripinfo_ai.xml
1667,3334.0,3462.0,128.0,51.0,96.81,720.64,results/tripinfo_ai.xml
1559,3118.0,3463.0,345.0,180.0,272.17,1767.19,results/tripinfo_ai.xml
1633,3266.0,3464.0,198.0,119.0,164.19,872.88,results/tripinfo_ai.xml
1408,2816.0,3467.0,651.0,494.0,605.86,1191.96,results/tripinfo_ai.xml
1344,2688.0,3471.0,783.0,722.0,771.51,233.81,results/tripinfo_ai.xml
1663,3326.0,3475.0,149.0,96.0,117.49,445.52,results/tripinfo_ai.xml
1671,3344.0,3475.0,131.0,78.0,110.46,455.33,results/tripinfo_ai.xml
1438,2876.0,3477.0,601.0,537.0,572.0,527.28,results/tripinfo_ai.xml
1709,3418.0,3477.0,59.0,16.0,39.48,428.33,results/tripinfo_ai.xml
1645,3290.0,3480.0,190.0,120.0,163.87,706.99,results/tripinfo_ai.xml
1698,3396.0,3480.0,84.0,42.0,71.26,347.93,results/tripinfo_ai.xml
1593,3186.0,3481.0,295.0,197.0,260.99,876.2,results/tripinfo_ai.xml
1596,3192.0,3481.0,289.0,202.0,261.0,754.35,results/tripinfo_ai.xml
1666,3332.0,3482.0,150.0,87.0,126.82,479.14,results/tripinfo_ai.xml
1644,3288.0,3484.0,196.0,97.0,135.18,1112.54,results/tripinfo_ai.xml
788,1576.0,3485.0,1909.0,1722.0,1861.97,981.69,results/tripinfo_ai.xml
1095,2190.0,3485.0,1295.0,1202.0,1270.95,601.09,results/tripinfo_ai.xml
1555,3159.0,3485.0,326.0,209.0,283.99,933.47,results/tripinfo_ai.xml
1722,3444.0,3486.0,42.0,0.0,19.2,515.54,results/tripinfo_ai.xml
1356,2712.0,3489.0,777.0,576.0,711.9,1222.27,results/tripinfo_ai.xml
1705,3410.0,3492.0,82.0,12.0,47.49,786.02,results/tripinfo_ai.xml
1664,3344.0,3494.0,150.0,92.0,133.26,392.1,results/tripinfo_ai.xml
1724,3448.0,3501.0,53.0,4.0,29.81,630.25,results/tripinfo_ai.xml
1695,3390.0,3504.0,114.0,53.0,91.12,617.01,results/tripinfo_ai.xml
1742,3484.0,3505.0,21.0,0.0,6.43,349.5,results/tripinfo_ai.xml
1693,3387.0,3508.0,121.0,28.0,88.44,747.18,results/tripinfo_ai.xml
1649,3298.0,3519.0,221.0,136.0,190.38,813.14,results/tripinfo_ai.xml
1656,3312.0,3519.0,207.0,103.0,167.82,886.37,results/tripinfo_ai.xml
1638,3276.0,3520.0,244.0,149.0,214.39,762.46,results/tripinfo_ai.xml
1707,3414.0,3521.0,107.0,41.0,84.52,581.11,results/tripinfo_ai.xml
1703,3406.0,3524.0,118.0,54.0,78.86,537.38,results/tripinfo_ai.xml
1083,2166.0,3528.0,1362.0,1276.0,1336.17,732.12,results/tripinfo_ai.xml
1575,3150.0,3530.0,380.0,269.0,345.3,874.77,results/tripinfo_ai.xml
1626,3252.0,3531.0,279.0,197.0,247.61,661.29,results/tripinfo_ai.xml
1670,3340.0,3531.0,191.0,125.0,169.45,515.46,results/tripinfo_ai.xml
1675,3350.0,3535.0,185.0,84.0,138.61,970.97,results/tripinfo_ai.xml
1714,3428.0,3535.0,107.0,46.0,81.67,532.99,results/tripinfo_ai.xml
1622,3251.0,3536.0,285.0,144.0,233.58,1319.23,results/tripinfo_ai.xml
1715,3430.0,3536.0,106.0,68.0,90.71,375.26,results/tripinfo_ai.xml
1618,3236.0,3537.0,301.0,208.0,276.82,618.27,results/tripinfo_ai.xml
1583,3166.0,3542.0,376.0,189.0,287.39,1877.64,results/tripinfo_ai.xml
1683,3366.0,3543.0,177.0,82.0,138.5,856.84,results/tripinfo_ai.xml
1741,3482.0,3543.0,61.0,27.0,47.32,279.96,results/tripinfo_ai.xml
1531,3062.0,3546.0,484.0,311.0,421.66,1376.18,results/tripinfo_ai.xml
1534,3068.0,3547.0,479.0,346.0,430.0,1352.18,results/tripinfo_ai.xml
1624,3248.0,3548.0,300.0,230.0,277.23,580.95,results/tripinfo_ai.xml
1668,3339.0,3548.0,209.0,117.0,171.52,1039.67,results/tripinfo_ai.xml
1745,3490.0,3548.0,58.0,11.0,37.14,479.74,results/tripinfo_ai.xml
987,1974.0,3551.0,1577.0,1404.0,1550.81,673.31,results/tripinfo_ai.xml
